battery.raw,followers.raw,skywalker,left,test.1.raw,test.2.raw,test.3.raw,exam.raw,days
60,6100,0,0,83,89,78,78,MWF
65,5700,1,0,19,31,0,0,TR
100,4200,1,0,95,97,95,93,TR
99,2600,0,0,81,84,75,75,Online
78,4200,0,0,82,74,60,81,Online
68,5400,0,0,81,80,78,85,MWF
79,5500,0,0,96,89,100,88,Online
51,7600,1,0,45,65,66,41,MWF
87,11100,1,0,71,74,69,70,TR
97,2200,1,0,100,89,79,90,TR
71,1300,1,0,37,47,54,54,TR
86,2200,1,0,76,86,70,76,TR
100,600,0,0,82,75,68,86,MWF
69,1000,1,0,78,58,61,61,TR
61,6200,1,0,38,66,89,67,TR
80,1400,0,0,64,66,65,65,MWF
67,300,0,0,75,85,79,88,MWF
80,4400,0,0,55,0,0,0,TR
58,5100,0,0,82,76,56,0,MWF
71,3000,1,0,87,100,99,90,Online
90,1300,1,0,34,100,53,60,TR
55,8100,1,0,56,0,0,0,TR
84,1800,1,0,46,42,67,32,TR
100,1400,0,1,97,100,96,97,TR
59,900,1,0,56,45,55,43,TR
91,5300,1,0,95,80,80,90,TR
56,6000,1,0,42,45,51,0,TR
63,5900,0,0,67,75,0,0,MWF
87,800,0,0,90,91,98,98,MWF
100,300,0,1,71,74,75,68,Online
5,300,1,0,0,0,0,0,MWF
66,4500,1,0,86,85,88,85,TR
84,3100,0,0,64,41,32,77,MWF
74,5900,0,0,87,76,76,61,MWF
47,5700,1,0,81,78,0,0,TR
100,5300,0,0,87,83,88,83,Online
64,7800,1,0,66,74,74,70,TR
95,1300,0,0,88,85,78,78,MWF
81,4500,0,0,80,76,0,82,Online
93,2100,1,0,90,84,76,76,TR
79,2200,1,0,67,63,47,45,TR
40,2800,1,0,0,0,0,0,Online
60,5900,0,0,59,87,64,83,MWF
72,6000,1,0,80,63,93,60,TR
83,2400,0,0,90,80,85,67,Online
91,1400,0,0,77,53,55,70,MWF
86,6200,1,0,70,59,69,80,TR
73,7100,1,0,77,63,54,57,TR
74,2200,0,0,95,95,76,86,TR
77,8700,0,0,27,30,35,29,Online
62,1500,1,0,89,87,86,86,MWF
85,300,1,0,89,96,80,80,TR
98,4900,1,1,90,99,89,87,Online
63,4000,0,0,59,62,71,61,Online
87,10600,0,0,96,89,98,72,MWF
74,6400,1,0,68,70,63,58,TR
76,4900,0,0,64,88,82,70,MWF
95,2100,1,0,98,94,83,90,TR
47,1400,0,0,79,43,0,0,MWF
94,2500,0,0,100,100,98,97,MWF
83,3500,1,1,33,21,31,57,Online
55,800,0,0,100,82,81,88,MWF
67,3900,1,0,84,81,74,70,TR
100,1000,0,0,100,99,100,98,MWF
65,5000,1,0,57,80,0,0,TR
72,5100,1,0,74,71,41,0,TR
82,1800,1,0,70,75,73,73,TR
97,5600,1,0,87,96,84,77,TR
86,5000,1,0,81,85,80,87,TR
60,7400,1,0,77,62,62,62,TR
88,700,0,1,88,80,85,80,Online
69,10100,1,0,0,0,0,0,TR
60,7300,1,0,84,80,60,82,Online
100,3300,1,0,94,100,96,91,TR
42,300,0,0,100,65,76,72,MWF
67,5900,1,0,90,81,84,90,TR
67,5900,1,0,78,63,49,63,TR
98,2900,1,0,94,90,98,90,TR
57,4200,0,0,91,31,78,54,MWF
93,3000,1,0,54,68,60,68,TR
27,1100,0,0,92,95,87,97,MWF
67,1600,1,0,76,58,54,67,TR
78,4400,0,0,81,46,96,68,MWF
61,1900,0,0,93,100,80,87,Online
51,1200,1,0,82,63,90,81,TR
94,3800,1,0,88,85,89,89,TR
64,600,0,0,0,0,0,0,Online
45,1500,1,0,87,83,89,83,TR
85,3200,1,0,72,77,77,60,TR
63,4300,0,0,58,53,40,53,Online
77,3300,0,0,91,86,92,84,Online
0,0,0,0,83,78,83,75,MWF
85,9500,1,0,76,44,50,50,TR
39,1400,0,0,47,56,64,52,MWF
63,6600,1,0,83,84,81,41,TR
82,4400,1,0,82,82,75,71,TR
75,300,0,0,60,70,63,57,TR
93,4100,0,0,80,98,77,68,Online
27,1000,0,0,0,0,0,0,MWF
92,3800,1,0,70,95,54,60,TR
62,2600,1,0,95,99,80,84,TR
78,2900,0,0,0,0,0,0,MWF
65,2000,1,0,39,77,74,71,TR
85,3300,1,0,74,63,66,78,TR
50,2900,1,0,40,18,15,52,TR
83,4200,1,0,97,100,98,77,TR
100,4100,0,0,89,97,97,89,TR
65,5800,0,0,49,45,64,47,MWF
59,3100,0,0,53,71,0,0,MWF
67,3200,1,0,77,88,69,69,TR
75,1200,1,0,98,98,83,88,TR
80,600,1,0,80,74,70,74,MWF
86,3300,1,0,95,82,91,91,MWF
78,3200,1,0,80,10,36,64,TR
71,8600,1,0,67,58,40,33,TR
43,300,0,0,63,81,70,63,MWF
57,3200,1,0,94,76,77,60,MWF
79,7500,1,0,61,100,66,80,TR
75,3700,1,0,80,84,80,84,TR
90,9300,1,0,65,91,74,65,TR
60,7200,1,0,88,68,68,68,TR
100,9800,0,0,90,95,93,93,MWF
86,2800,1,0,81,95,71,71,TR
56,2300,1,0,70,41,49,30,MWF
97,7800,0,0,92,84,86,86,TR
92,1900,1,0,50,53,57,40,TR
93,300,0,0,61,81,63,63,MWF
79,3900,0,0,52,81,79,75,TR
89,4700,1,0,70,90,90,77,TR
91,5400,1,0,96,96,94,96,TR
91,2100,0,0,97,89,80,97,MWF
92,3600,0,0,96,96,92,83,TR
76,5900,1,0,94,100,99,99,TR
88,2600,0,0,93,94,89,83,MWF
73,5800,1,0,47,100,96,78,TR
69,5500,1,0,88,85,89,90,TR
21,100,0,0,80,68,60,60,MWF
83,3000,1,1,78,64,49,47,TR
71,2200,0,0,91,88,85,75,MWF
80,4800,0,0,100,99,97,84,Online
22,900,1,0,96,80,88,89,TR
65,8200,1,0,16,15,16,15,TR
83,700,0,1,94,96,99,87,Online
70,5700,0,0,0,0,0,0,MWF
78,7200,0,0,74,71,75,67,MWF
72,3100,1,0,20,15,38,19,TR
89,5200,0,0,100,100,92,94,Online
84,4100,1,1,88,83,61,77,TR
78,6800,1,0,65,64,57,60,TR
83,6400,1,0,55,0,0,0,TR
84,1800,0,0,47,31,28,58,MWF
72,3600,0,0,57,71,70,60,MWF
0,0,0,1,0,0,0,0,MWF
93,3800,1,1,97,77,96,86,Online
65,4800,0,0,49,63,73,65,MWF
83,5000,0,0,90,79,89,80,MWF
61,1900,1,0,87,80,99,88,TR
96,600,0,0,65,43,0,0,MWF
74,1800,1,1,75,80,86,72,MWF
86,4000,1,0,76,88,69,81,TR
100,4000,1,0,100,96,98,98,TR
62,4200,1,0,61,0,0,0,TR
84,3000,1,0,64,75,85,81,TR
100,600,0,0,91,67,83,65,Online
66,3700,1,0,87,66,75,75,TR
93,2800,1,0,84,95,87,87,TR
66,4400,0,0,63,73,75,80,TR
79,1400,1,0,82,84,85,88,TR
93,1700,1,0,94,100,85,87,TR
71,5700,1,0,49,0,0,0,MWF
96,1900,1,0,97,96,84,84,TR
100,600,1,0,74,81,77,77,TR
77,1300,1,0,48,63,0,0,TR
67,1300,0,0,63,37,57,25,MWF
93,5300,1,0,56,21,62,55,TR
83,3200,1,0,44,61,45,77,TR
75,4400,1,0,80,70,55,67,TR
61,1300,1,0,19,34,46,36,TR
97,4100,1,0,71,69,68,71,TR
68,300,0,0,83,84,87,83,MWF
82,2500,1,0,90,94,73,85,TR
80,8900,1,0,80,53,50,60,TR
82,3700,1,0,84,76,80,39,TR
73,4600,1,0,94,95,90,84,TR
88,1900,1,0,90,88,100,92,Online
70,9200,0,0,63,62,99,91,MWF
37,700,0,0,83,63,79,63,MWF
92,4800,1,0,82,94,56,86,TR
92,2300,1,0,77,79,54,82,TR
91,1300,0,0,85,95,69,70,MWF
82,1200,0,0,71,93,92,84,Online
100,1600,1,0,95,94,88,88,TR
74,4100,1,0,90,91,92,78,TR
50,300,0,0,98,89,92,72,TR
84,800,1,0,87,0,0,0,TR
95,900,1,1,64,59,52,51,TR
85,2800,0,0,97,93,62,62,MWF
80,4000,1,0,92,99,83,87,TR
86,2000,0,0,99,98,91,99,Online
46,3900,0,0,85,67,85,85,MWF
71,5800,1,0,60,55,92,27,MWF
80,600,1,0,59,61,54,48,TR
50,900,0,0,91,91,95,88,MWF
55,4600,0,0,97,75,71,75,TR
95,4700,1,0,99,91,89,97,MWF
83,1900,1,0,79,45,60,47,TR
95,1500,1,0,100,100,98,92,TR
54,6200,1,0,75,75,89,89,TR
68,4400,0,0,79,65,95,86,MWF
73,2900,1,0,89,93,50,55,TR
75,3000,1,0,70,42,62,60,TR
89,900,1,0,82,61,92,77,TR
53,1900,1,0,0,0,0,0,TR
77,4200,0,0,68,94,85,85,MWF
67,600,0,1,68,88,88,61,Online
99,2800,0,0,100,95,92,92,TR
100,4800,1,0,98,100,96,97,TR
68,7300,1,0,0,0,0,0,TR
35,400,0,0,84,83,74,82,MWF
92,2700,0,0,100,78,69,85,MWF
41,7700,1,0,62,34,52,60,MWF
87,6400,1,0,86,100,95,98,TR
77,6200,1,0,64,71,71,66,TR
72,2700,1,0,51,0,0,0,TR
100,1300,0,0,89,93,100,87,MWF
81,2900,1,0,67,42,82,70,TR
87,2500,1,0,74,87,87,78,TR
96,5400,1,0,75,99,61,64,TR
79,5600,1,0,55,66,80,72,MWF
92,300,1,0,85,53,60,70,MWF
61,9500,1,0,57,48,57,38,MWF
47,3200,1,0,47,92,71,74,TR
75,1400,1,0,50,70,0,0,MWF
94,3800,0,0,100,83,66,84,Online
80,4800,1,0,79,85,82,82,TR
96,3100,0,0,75,91,79,76,Online
77,3300,1,0,65,68,83,66,TR
82,7300,1,0,55,75,49,43,TR
51,3200,0,0,91,55,80,56,MWF
75,4900,1,0,0,0,0,0,TR
69,3600,0,0,27,32,28,20,MWF
100,1200,0,1,82,84,72,65,Online
93,6100,1,0,100,94,69,90,TR
93,100,0,0,92,95,90,81,MWF
69,7500,0,0,89,100,91,89,TR
79,5100,0,0,100,72,83,74,TR
83,4800,0,0,60,55,61,55,Online
98,3900,0,0,83,92,67,84,TR
45,1800,1,0,84,87,91,78,TR
78,6000,1,0,71,57,86,71,Online
96,2000,0,0,86,99,83,82,TR
65,2600,1,0,80,88,77,80,TR
63,2100,0,1,0,0,0,0,Online
50,700,1,0,84,73,66,66,MWF
73,3600,0,0,76,76,83,76,MWF
80,6300,0,0,86,97,86,86,MWF
74,6300,0,0,95,98,92,98,MWF
55,4700,1,0,80,90,65,81,TR
88,3400,0,0,98,100,87,87,MWF
83,3900,0,0,86,81,92,78,MWF
66,5300,1,0,66,46,41,41,TR
100,4900,1,0,94,100,82,94,TR
74,4000,0,0,70,81,47,47,MWF
96,5400,0,0,100,99,100,85,Online
58,1500,1,0,57,49,60,48,MWF
93,2600,1,0,78,88,90,84,TR
64,4300,0,0,0,0,0,19,MWF
52,4400,1,0,53,0,0,0,TR
91,3400,1,0,86,99,99,95,TR
24,1200,0,0,53,48,69,53,MWF
69,8000,1,0,38,42,0,0,TR
84,6500,1,0,43,46,60,46,TR
83,6000,0,0,97,92,74,75,MWF
82,3100,0,0,97,100,96,93,MWF
100,1000,0,0,84,87,84,64,MWF
92,300,0,0,73,77,83,69,TR
79,1600,0,1,98,98,93,93,Online
74,2900,1,0,90,79,0,0,TR
75,6600,1,0,40,36,17,17,Online
87,3200,1,0,95,98,91,96,TR
92,5300,0,0,82,75,70,48,MWF
65,1000,1,0,84,32,57,69,TR
72,3200,1,0,63,90,69,62,TR
84,600,1,0,87,86,62,69,TR
98,3700,0,0,97,100,92,97,MWF
84,5800,1,0,65,63,44,45,TR
83,4700,0,0,81,78,85,84,MWF
51,300,0,0,90,94,89,56,MWF
59,6200,1,0,98,93,95,98,TR
71,1400,0,0,75,35,61,73,MWF
100,1400,0,0,94,79,57,80,MWF
82,4900,1,0,73,72,79,84,TR
78,3300,0,0,98,89,87,84,MWF
74,1300,0,0,70,79,80,67,MWF
99,2000,0,0,59,0,0,0,Online
98,1400,1,0,100,100,82,83,TR
96,5300,1,0,99,98,99,100,TR
69,2200,0,0,82,100,80,92,MWF
93,5100,0,0,78,98,98,96,MWF
68,3200,1,0,88,80,72,70,TR
83,7000,1,0,91,89,96,87,TR
100,800,0,0,89,90,90,90,TR
59,2900,1,1,17,12,0,0,TR
97,2500,1,0,88,95,89,89,MWF
100,300,1,0,60,64,60,59,TR
86,2500,1,1,78,83,74,71,TR
55,900,0,0,87,96,81,66,MWF
88,700,0,1,71,0,0,0,Online
88,2000,0,0,64,50,71,76,MWF
69,2900,0,0,94,100,98,94,Online
51,1900,0,0,56,59,73,60,MWF
55,8200,1,0,52,0,0,0,TR
83,8500,1,0,92,92,96,91,TR
64,6500,1,0,37,71,38,62,TR
65,2800,0,0,93,93,96,93,MWF
100,300,0,0,100,100,99,98,MWF
84,3700,1,0,94,57,85,63,TR
73,3100,0,0,95,88,90,94,Online
65,9900,1,0,91,60,85,78,TR
78,6100,1,0,96,99,100,94,TR
68,1900,1,1,66,61,78,74,TR
73,5500,1,0,59,61,70,65,TR
59,1400,0,0,87,77,78,77,MWF
85,3100,1,0,88,92,90,76,MWF
71,6800,1,0,85,83,87,83,TR
83,3200,1,0,63,81,86,55,TR
85,7400,1,0,87,35,80,50,TR
77,4600,1,0,54,51,44,56,TR
50,1600,0,0,97,87,87,84,MWF
93,1900,1,0,36,74,0,47,Online
68,3300,0,0,78,58,60,90,TR
43,2000,0,0,89,93,87,85,MWF
67,7200,1,0,47,64,62,45,TR
58,2300,0,0,70,50,96,86,MWF
78,2900,0,0,73,77,57,54,MWF
86,1200,0,0,92,85,91,92,MWF
92,3200,1,0,92,100,88,91,Online
79,6800,0,0,97,75,86,86,Online
84,600,0,0,94,84,59,87,Online
72,5900,1,0,79,60,73,64,TR
92,1400,0,0,87,86,86,86,MWF
66,6800,1,0,91,86,88,82,MWF
86,5600,1,0,80,78,79,79,TR
67,4700,0,0,95,86,97,86,TR
70,6200,1,0,53,39,0,0,MWF
25,2100,1,0,93,72,57,69,TR
92,2600,0,0,98,94,94,77,MWF
38,4900,1,0,29,37,31,26,TR
92,5500,1,0,79,84,83,84,Online
69,4600,1,0,67,44,72,83,TR
63,4300,1,0,96,94,94,80,MWF
73,2700,0,0,63,81,77,88,MWF
74,3800,1,0,80,100,70,70,TR
62,1800,0,0,51,53,46,45,Online
70,1500,1,0,55,0,0,0,TR
62,7800,1,0,84,86,93,94,TR
100,3600,1,0,93,100,95,91,TR
51,2600,1,0,87,94,96,87,MWF
91,3900,0,0,79,70,70,70,Online
52,4100,0,1,48,0,55,0,Online
78,1300,0,0,59,72,84,75,MWF
86,4600,1,0,53,76,77,78,TR
65,5400,1,0,62,53,52,53,TR
55,4700,1,1,76,42,87,71,TR
94,6800,1,0,91,98,78,65,TR
90,6700,1,0,67,39,66,67,MWF
95,3800,1,0,62,69,65,88,TR
66,4200,0,0,73,0,0,0,MWF
73,5100,1,0,70,64,60,77,TR
90,1000,1,0,92,97,97,89,TR
57,7300,0,0,90,0,0,0,MWF
84,600,0,0,90,71,87,58,Online
86,4500,0,0,59,64,55,71,MWF
79,8800,0,0,100,84,88,88,MWF
84,6000,0,0,99,92,92,96,TR
79,6200,0,0,92,88,56,69,MWF
94,7500,1,0,90,100,92,69,MWF
57,5400,0,0,92,44,71,54,MWF
85,300,0,0,88,94,91,88,MWF
43,300,1,0,82,89,89,74,MWF
58,5800,1,0,53,45,57,41,TR
58,8400,1,0,74,64,72,38,MWF
69,6100,1,0,78,70,80,83,TR
70,1900,1,0,58,52,51,44,TR
78,4200,1,0,85,80,92,80,TR
29,1500,0,0,65,62,60,82,MWF
83,7200,1,0,84,74,92,87,TR
81,9100,1,0,67,68,49,49,TR
71,8400,1,0,27,51,15,26,TR
83,4400,1,0,50,81,63,64,TR
81,6500,1,0,86,89,50,72,Online
29,500,1,0,100,95,90,96,TR
81,5400,1,0,97,73,87,74,TR
63,4900,1,0,90,86,64,68,Online
96,3000,1,0,73,87,89,87,TR
94,1200,0,0,99,97,84,91,Online
89,4100,0,0,92,92,92,92,TR
94,1000,0,0,96,99,90,96,MWF
100,200,1,0,83,71,76,79,TR
60,300,0,0,93,73,75,66,TR
98,4300,1,0,84,81,77,80,TR
57,4700,0,0,72,0,0,0,MWF
77,8000,1,0,100,92,94,84,TR
92,3500,1,0,88,91,87,83,TR
51,600,0,0,70,63,40,55,MWF
86,5600,1,0,52,22,47,68,TR
80,2200,0,0,95,85,91,70,MWF
92,2500,0,0,92,93,82,74,MWF
85,400,0,0,57,85,94,62,MWF
69,9800,1,0,21,21,20,0,TR
98,5800,1,0,91,91,91,95,TR
95,1100,0,0,97,83,55,0,MWF
66,4200,1,0,82,73,63,67,MWF
73,6000,1,0,73,55,49,62,TR
62,6400,1,0,51,74,79,47,TR
90,1800,0,0,65,56,67,83,TR
98,1600,1,1,92,91,94,85,Online
90,3600,1,0,81,86,75,75,Online
93,4500,0,0,91,89,90,80,Online
71,5100,0,0,94,87,78,75,Online
73,3000,1,0,92,88,83,73,TR
77,7400,1,0,66,67,89,67,TR
84,1300,0,0,99,74,93,98,MWF
82,3700,0,0,86,100,100,91,MWF
62,2900,0,0,92,97,95,94,TR
95,2400,1,0,85,94,82,82,Online
80,2500,1,0,70,81,72,72,TR
82,2500,1,0,89,74,89,74,MWF
68,5400,1,0,60,72,84,65,TR
79,6100,1,0,86,80,77,79,TR
69,1800,0,0,94,94,94,94,MWF
98,1200,1,0,83,78,83,55,TR
100,1300,0,0,93,100,90,94,TR
57,2700,0,0,75,0,55,85,MWF
57,2300,0,0,83,79,94,79,TR
51,1800,1,0,93,0,0,0,TR
50,300,0,1,96,90,87,87,Online
92,1300,1,0,97,100,98,85,TR
81,4200,1,0,74,58,50,66,TR
78,4300,1,0,68,58,64,61,TR
98,1600,0,1,96,95,90,95,Online
95,5300,1,0,97,83,87,78,TR
92,2500,1,0,94,92,95,89,TR
84,5700,1,0,94,100,95,83,TR
80,1300,0,0,98,97,96,97,MWF
83,3600,1,0,0,87,73,87,Online
40,1100,0,0,72,81,52,0,MWF
56,5600,1,0,78,78,70,51,TR
79,5200,1,0,79,79,79,79,TR
74,6100,1,0,99,100,88,94,TR
66,4300,1,0,94,100,85,91,TR
100,1000,0,0,94,96,91,91,MWF
92,6000,1,0,100,92,95,92,TR
74,10300,1,0,37,0,0,0,TR
81,4800,1,0,82,83,60,60,TR
83,1500,0,0,85,94,93,88,MWF
88,1800,1,0,62,91,68,60,TR
82,1500,0,0,80,96,89,79,MWF
85,5400,1,0,97,99,92,88,TR
74,3900,0,0,82,96,81,63,Online
92,2600,1,0,88,100,96,93,TR
92,2500,0,0,75,72,0,0,MWF
92,300,0,0,70,63,72,64,Online
97,1900,1,0,53,62,69,82,MWF
68,4000,0,0,83,88,90,82,MWF
78,4600,1,0,66,36,23,58,TR
81,2500,1,0,79,72,79,76,TR
43,300,0,1,73,0,0,0,Online
62,1300,1,1,78,56,59,52,Online
81,4000,0,0,76,75,81,85,MWF
61,7200,1,0,96,93,92,74,TR
98,2500,1,0,100,72,87,69,TR
38,5100,1,0,15,25,53,21,MWF
56,2200,1,1,86,99,86,83,TR
79,1300,0,0,55,25,0,0,MWF
74,5300,1,0,76,71,72,64,TR
86,2400,1,0,86,92,97,91,TR
93,5200,0,0,90,84,91,86,MWF
88,9800,1,0,98,94,90,75,TR
64,900,0,0,63,0,0,0,TR
96,3700,0,0,86,97,95,84,TR
67,3900,1,0,60,55,60,55,TR
41,900,1,0,77,65,80,35,TR
63,5400,1,0,66,75,77,66,TR
56,6700,1,0,64,55,64,55,TR
95,3300,1,0,90,90,94,94,TR
86,5700,1,0,77,82,81,64,TR
80,800,0,0,75,92,83,70,MWF
84,6500,0,0,75,81,63,75,MWF
87,5100,0,0,82,75,82,83,TR
64,3800,1,0,81,75,67,70,TR
69,6800,0,0,84,79,93,76,MWF
90,6200,1,0,96,98,99,96,TR
0,0,1,0,97,90,81,89,MWF
88,7500,1,0,91,97,86,64,TR
67,1600,1,0,59,54,66,60,TR
71,3400,0,0,65,65,80,56,Online
93,6600,1,0,69,78,70,84,TR
92,2000,0,0,65,60,72,41,TR
86,3700,1,0,76,100,73,75,TR
79,2600,0,0,61,60,68,66,MWF
67,7500,1,0,72,76,76,76,TR
62,5800,1,0,67,96,69,67,TR
82,8000,1,0,72,66,73,63,TR
68,5600,0,0,81,84,45,40,TR
81,6000,0,0,48,67,67,48,TR
75,5100,0,0,90,65,87,87,TR
42,3200,1,0,52,46,0,0,MWF
80,3300,1,0,79,89,74,75,TR
100,2000,0,0,98,100,98,97,MWF
98,1200,1,0,68,60,54,48,TR
96,800,1,1,100,99,98,86,Online
77,5000,0,0,76,64,57,46,Online
81,3400,1,0,80,74,0,0,TR
83,7500,1,0,49,29,47,30,TR
79,700,0,1,81,80,92,82,MWF
55,2100,1,0,0,0,0,0,TR
85,2000,1,0,53,60,88,78,MWF
93,8000,1,0,100,100,88,91,TR
98,5600,1,0,97,98,87,85,TR
70,6200,0,0,82,95,83,84,MWF
88,4500,1,0,70,80,72,72,TR
88,3500,0,0,100,100,96,96,TR
97,2300,0,0,56,73,91,73,MWF
98,1600,1,1,93,74,83,45,MWF
87,1000,0,0,79,37,0,0,MWF
84,1600,0,0,92,100,91,92,MWF
72,3700,1,0,60,53,76,53,TR
93,2900,1,0,77,82,78,63,MWF
96,1300,0,0,39,0,0,0,Online
83,3800,0,0,64,25,0,0,MWF
65,6300,1,0,57,24,0,0,TR
100,600,0,0,92,78,80,80,Online
77,4100,1,0,82,75,82,69,TR
69,3500,1,0,53,49,44,56,TR
100,700,0,0,82,68,87,82,MWF
83,6600,1,0,91,80,94,80,TR
35,300,0,0,99,89,0,0,MWF
67,5200,1,0,94,87,85,79,MWF
89,1900,0,0,83,98,85,77,MWF
93,3300,1,0,98,95,83,85,TR
68,2800,0,0,69,52,62,63,Online
88,3000,0,0,96,89,72,82,MWF
64,5100,0,0,95,97,95,90,MWF
92,1200,1,0,90,97,100,72,TR
68,3300,0,0,46,22,69,73,MWF
67,4300,0,0,66,86,75,75,TR
95,2600,1,0,81,94,79,79,TR
91,6500,1,0,71,84,66,86,MWF
58,4100,0,0,49,0,0,0,MWF
53,3600,1,0,81,2,41,20,MWF
84,3000,0,0,71,84,88,88,MWF
98,5100,1,0,90,90,87,95,TR
71,5600,1,0,60,74,75,60,TR
80,6900,1,0,80,82,56,71,TR
63,4100,1,0,86,46,84,40,TR
73,3200,1,0,100,100,95,93,MWF
88,2900,0,0,58,57,50,0,MWF
84,2800,1,0,29,0,0,0,TR
100,1200,0,0,67,100,87,95,TR
88,2200,0,0,98,100,100,98,Online
68,2000,0,0,88,58,74,74,MWF
85,5200,0,0,68,71,73,60,MWF
82,7700,1,0,53,33,20,9,TR
98,2400,0,0,99,100,94,92,MWF
78,900,1,1,72,71,0,0,MWF
94,3300,1,0,96,90,90,80,TR
79,2000,0,0,80,83,92,73,MWF
84,900,1,0,88,75,95,72,Online
34,1600,1,0,49,59,0,0,TR
96,4900,1,0,100,78,93,90,TR
67,2300,1,0,51,13,53,36,TR
96,2800,1,0,44,60,47,47,TR
53,6600,0,0,69,0,0,0,Online
93,7900,0,0,82,84,74,78,Online
95,3800,0,0,94,91,88,95,Online
36,3400,0,1,25,0,0,0,Online
79,4400,0,0,76,63,86,76,MWF
81,2900,1,0,74,100,83,73,TR
99,1500,0,0,53,59,44,77,MWF
91,2600,1,0,93,84,79,60,TR
74,3800,1,0,70,79,72,67,TR
57,4700,1,0,60,34,36,45,TR
75,300,1,0,58,61,86,61,TR
80,1700,1,0,69,91,64,69,TR
76,2600,1,0,59,41,56,42,TR
94,1800,0,0,100,88,88,94,MWF
30,500,0,0,100,99,100,100,MWF
62,1300,0,0,5,38,31,19,MWF
73,4700,1,0,100,68,96,78,MWF
43,1100,0,0,0,0,0,0,MWF
66,5800,0,0,89,76,80,95,TR
84,5400,1,0,82,94,88,85,TR
90,4900,0,0,0,0,0,0,TR
72,1400,0,0,62,83,83,79,MWF
73,1300,1,0,71,0,0,0,TR
87,1300,1,0,90,97,100,94,TR
71,1300,1,0,81,61,85,66,TR
94,3400,0,0,89,80,70,77,TR
0,0,0,0,94,93,87,83,MWF
95,5000,1,0,79,95,70,81,TR
68,6800,1,0,65,68,68,65,TR
78,1000,1,0,88,75,90,89,TR
54,6200,1,0,75,73,60,56,TR
98,2400,0,0,95,76,74,76,Online
91,1300,1,0,78,67,86,67,TR
71,5600,1,0,62,56,0,0,TR
92,5600,0,0,82,98,78,78,MWF
62,2900,1,0,74,90,83,81,MWF
65,3900,1,0,52,32,60,46,MWF
29,2800,1,0,57,0,0,0,TR
61,4700,1,0,71,77,80,68,MWF
78,7700,1,0,62,79,78,77,TR
82,3400,1,0,94,70,72,62,TR
61,1300,0,1,99,89,79,70,Online
85,400,0,1,81,91,66,76,MWF
92,1300,0,0,96,100,100,94,MWF
95,3900,1,0,91,100,95,95,TR
98,3100,1,0,64,77,89,72,MWF
63,5100,0,0,72,52,90,77,MWF
72,4600,1,0,82,70,90,79,TR
100,2000,1,0,100,100,94,95,TR
52,2600,1,1,48,41,41,41,TR
15,400,0,1,71,0,0,0,MWF
58,1200,1,0,67,67,84,67,TR
60,300,0,0,90,81,43,0,TR
49,5100,1,0,76,60,60,67,TR
62,1300,0,0,100,98,63,86,MWF
84,2700,0,0,88,68,62,75,MWF
79,3200,1,0,68,84,89,89,MWF
87,2800,1,0,91,98,95,97,TR
60,5800,1,0,60,0,67,0,TR
74,1700,1,0,84,100,86,96,TR
58,3800,1,0,92,86,93,79,MWF
96,600,0,0,81,72,78,81,Online
100,1600,1,0,94,91,66,79,TR
83,7300,1,0,61,73,84,45,TR
79,11000,1,0,78,64,84,54,TR
92,600,1,1,82,87,93,87,Online
100,300,1,0,77,90,72,86,TR
89,6400,1,0,86,94,90,88,TR
88,5400,0,0,52,83,66,75,MWF
100,1300,0,0,99,82,82,79,TR
62,5400,1,0,74,64,76,60,MWF
48,1300,0,0,95,50,0,0,MWF
100,300,0,0,65,56,94,67,MWF
70,1700,0,0,0,64,68,68,TR
67,4000,1,0,58,71,66,66,TR
83,1300,0,0,87,86,92,79,MWF
58,6300,0,0,74,76,82,88,MWF
84,4100,0,0,99,88,77,84,MWF
68,7700,1,0,72,48,84,60,TR
98,1200,0,0,75,83,100,95,Online
63,6000,1,0,80,50,70,62,TR
80,1700,1,0,44,36,54,44,TR
76,10600,1,0,64,57,65,62,TR
56,1700,0,0,43,35,0,0,MWF
100,2600,1,0,97,96,91,97,TR
86,2100,1,0,79,64,80,63,TR
88,2400,1,0,61,87,78,61,TR
80,3900,1,0,89,86,89,75,TR
85,2600,0,0,65,68,75,72,MWF
91,5900,0,0,85,78,83,90,TR
63,5700,1,0,90,75,85,85,TR
63,2400,0,0,70,97,62,78,MWF
91,1100,1,0,86,85,72,72,TR
89,6500,1,0,94,93,78,92,TR
85,400,0,0,97,88,92,92,MWF
80,2200,0,0,50,69,58,87,MWF
79,3900,1,0,98,100,90,87,TR
87,4300,1,0,91,75,82,91,MWF
92,300,0,0,67,68,87,59,TR
100,600,0,0,64,43,50,58,MWF
50,300,0,0,70,53,85,51,MWF
39,900,1,0,0,0,0,0,TR
64,8000,1,0,52,88,56,65,MWF
60,1300,0,0,95,50,98,60,MWF
64,2400,1,0,57,60,78,50,TR
89,2900,1,0,73,85,85,73,TR
94,4900,1,0,61,74,59,60,TR
85,5600,1,0,60,66,61,67,TR
93,2700,1,0,67,49,48,54,MWF
87,4000,1,0,75,90,71,75,TR
46,1200,0,0,80,88,0,0,TR
100,1000,0,0,97,97,86,88,Online
83,4400,0,0,70,90,69,75,MWF
57,5700,1,0,71,18,70,24,MWF
95,2600,1,0,96,81,96,91,Online
66,900,1,0,76,95,85,71,TR
100,900,0,0,94,93,96,93,MWF
